task,score,domain,date,text,paper_id
16108.0,1,www.businessinsider.sg,2018-07-05 00:00:00,"Simply, a firework is a container – typically a tube or ball shape – that holds explosives hitched up to a time-delay fuse.",233017
9703.0,3,www.freepressjournal.in,2018-07-05 00:18:30,"The bench had on May 16 directed JAL to deposit 1,000 crore by June 15, in addition to Rs 750 crore already deposited, by June 15 to provide refunds to the home buyers who had wished to opt out of its various housing schemes.",364561
7889.0,1,www.financialexpress.com,2018-07-05 01:50:10,"*Estimated street price: Rs 7,500",244727
12185.0,3,www.standardmedia.co.ke,2018-07-05 00:00:00,"“There are voluminous submissions made by the parties which I need to consider before making a comprehensive decision to release him on bail or not,” said Chief Magistrate Daniel Ogoti.",503179
5360.0,3,www.thechronicle.com.au,2018-07-05 05:00:00,Our schools - private and public - are the equal of any in Australia.,384855
677.0,1,www.41nbc.com,2018-07-18 00:00:00,"Critics at home and abroad accuse the Law and Justice party of seeking control over courts for political gain, and say its policies, which also include tighter control of public media, amount to a shift towards authoritarian rule.",50567
2412.0,1,www.eurekalert.org,2018-07-07 00:00:00,Juvenile hominin fossils provide unique insights into how traits (like foot grasping) become less apparent as the individual grows into adulthood.,131577
7357.0,1,www.financialexpress.com,2018-07-05 02:27:48,Muthoot Finance had reported a 40.28% year-on-year increase in standalone net profit in Q4 of FY18 at `451.38 crore as compared to `321.77 crore.,244798
17021.0,1,www.ndtv.com,2018-07-04 23:39:45,"Apart from this, the school has also restricted the students from using the washroom other than the specified time.",643601
9302.0,2,bworldonline.com,2018-07-05 00:31:46,"It also underscores China’s new boldness in trying to seize leadership amid divisions between the United States and its European, Canadian and Japanese allies over issues including free trade, climate change and foreign policy.",118004
12851.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,She told authorities that she argued with her son on Monday morning over the way she was being treated and was upset with him for stating that he was going to put her in a nursing home.,81931
1396.0,1,www.financialexpress.com,2018-07-15 00:00:00,Among the flu strains that ‘guests’ might be exposed to is the H3N2 variation that killed many children and even young adults who can usually beat the flu in the US – including those that got vaccinated against the virus.,244713
5586.0,1,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,"""Put your rubbish in the bin, don't use plastic straws and bring reusable bags if you go shopping,” he said.",428037
7390.0,1,www.news.com.au,2018-07-05 02:23:01,"Millman was preparing to face Milos Raonic ahead of his 7-6 (7-4) 7-6 (7-4) 7-6 (7-4) second-round defeat, when officials informed the colourful Australian's underwear was too bright for his shorts.",421210
5148.0,1,www.abc.net.au,2018-07-05 05:03:18,Pedestrians walk into the free lane without looking.,569812
18233.0,1,www.dailymail.co.uk,2018-07-04 23:12:18,We are trying to find out ourselves as to what happened but we have faith in the police that they will do their jobs and the investigation seems to be moving along very quickly.',249724
1809.0,1,www.automotiveworld.com,2018-07-11 00:00:00,"Today, Volvo Cars is one of the most well-known and respected car brands in the world with sales of 571,577 cars in 2017 in about 100 countries.",248413
13242.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"Under Trump's leadership, the U.S., Canada and European Union have levied sanctions on dozens of top Venezuelan officials, including Maduro himself, over allegations of corruption, drug trafficking and human rights abuses.",81740
17638.0,1,www.livemint.com,2018-07-04 23:25:03,"This can be attributed to the fact that most airlines are tapping the increase in demand because of the holiday season, by using big discounts and offers to attract travellers,” said Aloke Bajpai, chief executive and co-founder of online travel portal Ixigo.",159023
10735.0,1,www.livemint.com,2018-07-05 00:03:28,"However, the opposition from within his own party ranks and leadership kept the Kuruba strongman from releasing the report.",158980
9520.0,1,www.financialexpress.com,2018-07-05 00:27:16,"“We are engaging with key players to work out on the concept of a stable Indo-Pacific,” the source said.",245559
12706.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"| Published Thu, July 5th 2018 at 00:00, Updated July 4th 2018 at 23:56 GMT +3
Nakuru governor Lee Kinyanjui and county assembly speaker Maina Kairo join dancers during the Jamhuri Day celebrations in Nakuru on December 12, 2017.",503127
17720.0,1,www.dailysabah.com,2018-07-04 23:23:19,Özdemir said that the 74 MW Gürsöğüt HEPP and the 15 MW Buharkent geothermal power plant will be commissioned this year.,198074
418.0,1,www.americanthinker.com,2018-07-20 00:00:00,He is also an award-winning singer-songwriter and publisher of PatriotMusic.com.,450551
10253.0,1,indianexpress.com,2018-07-05 00:07:43,"The political tussle in the capital between the AAP government and Centre (through the LG) turned on the ambiguities of Article 239AA, in which the LG is empowered to refer “any matter” to the President on which he has a difference of opinion with the council of ministers.",229882
12206.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"Monson, who was the heir to Monson baronetcy, died at Diani Palm Hospital where police officers from Diani Police Station had brought him chained.",503057
8732.0,1,www.taiwannews.com.tw,2018-07-05 01:01:00,"Ganja, a city of 330,000, is located in western Azerbaijan.",587
15742.0,3,www.businessinsider.sg,2018-07-05 00:00:00,"It’s weird, but fairly good.",233073
4192.0,1,www.taiwannews.com.tw,2018-07-05 06:02:00,"Unrealistic timelines from the US
On Sunday, President Trump's National Security Advisor John Bolton told CBS that the US could ""move very quickly"" and that Secretary Pompeo would discuss with the North Koreans ""how to dismantle all of their weapons of mass destruction and ballistic missile programs in a year.""",2953
19030.0,1,www.livemint.com,2018-07-04 23:00:50,"It’s this part that makes the government’s resolve to pressure WhatsApp, which has 200 million monthly active users in the country, into submission.",158908
6542.0,1,www.ndtv.com,2018-07-05 03:29:30,"Another factor that might have contributed to them believing Lalit completely, police sources say, is his niece Priyanka's engagement.",643848
6336.0,3,www.scmp.com,2018-07-05 03:57:27,"Presidential spokesman Harry Roque said that it was Duterte’s prerogative to reassign people and that this was “more the exception than the rule.”
Duterte’s decisiveness in firing reportedly corrupt officials is a positive step in the short term for a nation where courts have been slow to fight corruption, American Chamber of Commerce of the Philippines legislative chairman John Forbes said.",501008
15882.0,1,www.businessinsider.sg,2018-07-05 00:00:00,"source Business Insider/Jessica Tyler
Other restaurants, like the Greek-inspired fast-casual chain Cava, package and sell their Mediterranean-inspired dips and sauces at places like Whole Foods.",232912
4651.0,1,www.channelnewsasia.com,2018-07-05 05:45:20,"MONTREAL: Airbus Chief Executive Tom Enders said on Wednesday he expects to see the first results of the company's new majority stake in Bombardier's CSeries jetliner program within weeks, around the time of the Farnborough Air Show later this month.",203970
3547.0,1,www.abc.net.au,2018-07-05 07:05:16,"Professor Robert Booy, head of the Clinical Research team at the National Centre for Immunisation Research and Surveillance, told Fact Check that with a lack of diagnostic testing, experts could only estimate that five to 10 per cent of the Australian population would get the flu in any given year.",569794
4853.0,1,www.asianage.com,2018-07-05 05:32:00,MSP scheme serves the purpose of protecting farmers from distress sale and procurement of food for public distribution system.,236629
14148.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"The proposed revisions weren't prompted by a specific tribe, said Nedra Darling, spokeswoman for the Bureau of Indian Affairs, stressing that there's no timeframe for making regulatory changes.",80012
7443.0,1,www.channelnewsasia.com,2018-07-05 02:20:48,Five hundred grams of the homemade explosive TATP and a detonation device were found in their car.,204610
15462.0,1,www.businesstimes.com.sg,2018-07-05 00:00:00,"Denmark's business minister Rasmus Jarlov said this week that the bank's internal probe won't be enough to satisfy the government, and said he was awaiting the findings of other investigations.",693920
19198.0,1,www.pulse.ng,2018-07-04 22:57:11,"“I have been released through the intervention of all well meaning Nigerians led by you and the leadership of the Senate, so Iam very glad and grateful and want to use this opportunity yo thank all Nigerians who were concerned and who did everything to secure my release.",239954
2084.0,1,armenpress.am,2018-07-09 00:00:00,Earlier the ministry of emergency situations said on July 2 minister Rostomyan participated in the session of the Olympic Committee in the sports complex and left the building when the session was over.,401566
3908.0,1,www.abc.net.au,2018-07-05 06:31:52,Ms Rickard said the scams were sophisticated.,570668
5871.0,3,www.abc.net.au,2018-07-05 04:56:27,They worry he has politicised an important policy debate by muddying it with questions about leadership.,570093
6950.0,3,indianexpress.com,2018-07-05 03:00:38,"Right now, they don’t know what the future holds or how long the process would take,” said a principal of a college on the condition of anonymity.",228684
5321.0,3,www.thechronicle.com.au,2018-07-05 05:00:00,"""We've got a very strong track record of bringing projects to fruition.",384874
9773.0,1,www.freepressjournal.in,2018-07-05 00:17:28,"“SVL, its promoters/promoter group, and its associates, have enough resources to honour the payment of this loan whenever due and payable has reassured the same,” the firm said.",365042
4759.0,1,japantoday.com,2018-07-05 05:40:00,Park also apologised for his death.,501408
5870.0,3,www.abc.net.au,2018-07-05 04:56:27,"In fact, a number of them would rather Mr Abbott retreat and quieten down.",570093
8499.0,1,indianexpress.com,2018-07-05 01:16:50,"Chief Justice of India Dipak Misra has said, “A conjoint reading of Article 239AA (3) (a) and Article 239AA(4) reveals that the executive power of the Government of NCT of Delhi is co­extensive with the legislative power of the Delhi Legislative Assembly which is envisaged in Article 239AA(3) and which extends over all but three subjects in the State List and all subjects in the Concurrent List and, thus, Article 239AA(4) confers executive power on the Council of Ministers over all those subjects for which the Delhi Legislative Assembly has legislative power.”
For all the latest India News, download Indian Express App",229785
