score,domain,date,text,paper_id
1,www.taiwannews.com.tw,2018-07-05 00:02:00,They became trapped when sudden rainfall flooded its entry on June 23.,2671
1,www.ekathimerini.com,2018-07-21 00:00:00,They have returned with a wealth of knowledge and financial stability.,422071
1,www.dailystar.co.uk,2018-07-04 22:52:17,"And in Manchester, 720 police were on sick leave.",212555
1,www.abc.net.au,2018-07-05 05:00:31,"""We wouldn't be able to actually even trace who might have received it,"" he said.",570160
1,www.nzherald.co.nz,2018-07-05 00:00:00,McLaren has not won a race since 2012 and hasn't landed a podium position in more than four years.,81067
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"Locals unaware
ALSO READ: Bitter rivals: Nyong’o and Outa turn guns on each other
“We are already facing many challenges.",503192
1,www.americanthinker.com,2018-07-20 00:00:00,"On June 28th, hundreds gathered at the Hart Senate Office Building to protest the administration’s cruel immigration tactics which include separating parents from children (although the practice had been stopped).",450525
1,bworldonline.com,2018-07-05 00:07:48,"JDI was created in 2012 in a merger of the troubled screen-making units of Toshiba Corp., Sony Corp., and Hitachi Ltd. JDI embraced a strategy of focusing on higher-quality, smaller-sized screens, which has helped it to gain a key foothold in the car industry.",118082
1,www.abc.net.au,2018-07-05 04:50:26,Three of the early-stage embryos — two hybrid and one pure — have been cryofrozen.,570481
1,japantoday.com,2018-07-05 05:00:00,"It told negotiators that population transfers were not on the table in the south, although it had agreed to them in other areas like Eastern Ghouta and Aleppo.",501366
1,www.asianage.com,2018-07-05 01:01:00,They were good in music.,236609
1,www.eurekalert.org,2018-07-07 00:00:00,"Curiously, however, vanillin lessened the effect of many other types of antibiotics.",131102
1,www.channelnewsasia.com,2018-07-05 02:45:22,Warsaw says the changes are needed to free the judiciary of communist-era thinking and practices.,203884
1,www.americanthinker.com,2018-07-20 00:00:00,This is how government bureaucracies form and welfare programs are established.,450437
1,www.automotiveworld.com,2018-07-11 00:00:00,Improvements resulting from aerodynamic fittings were measured on the motorway section of the test cycle.,248521
1,www.businesstimes.com.sg,2018-07-05 00:00:00,That had put gradual tightening of PBOC policy on the agenda.,693993
1,wsvn.com,2018-07-18 00:00:00,National Park Service spokesman Jerry Willis says at least six people were taken into custody Wednesday.,68986
1,www.standardmedia.co.ke,2018-07-05 00:00:00,The political standoff began after a report by the Anti-Corruption Bureau (ACB) leaked onto the internet in the last week of June.,502959
1,www.businessinsider.sg,2018-07-05 00:00:00,"The demand for trucking services is greater than the number of drivers, and freight costs have increased as a result.",232892
1,www.nzherald.co.nz,2018-07-05 00:00:00,"""It will be much more flexible than the traditional way of working,"" he said.",79735
1,whdh.com,2018-07-18 00:00:00,Willis says at least six people were taken into custody then.,319584
1,bworldonline.com,2018-07-05 00:07:40,METRO PACIFIC Tollways Corp. (MPTC) targets to get the greenlight from Indonesian regulators for the conduct of a tender offer in favor of minority shareholders of infrastructure firm PT Nusantara Infrastructure Tbk by August.,117983
1,whdh.com,2018-07-18 00:00:00,BOSTON (WHDH) - Fourth of July revelers who made their way into Boston early to claim their spot for the 2018 Boston Pops Fireworks Spectacular say the annual concert is well worth spending the day finding creative ways to beat the heat and humidity.,319592
1,armenpress.am,2018-07-09 00:00:00,Earlier the ministry of emergency situations said on July 2 minister Rostomyan participated in the session of the Olympic Committee in the sports complex and left the building when the session was over.,401566
1,www.freepressjournal.in,2018-07-05 00:20:11,"“Overall input costs rose at the strongest rate since July 2014, and amid a weak rupee and higher oil prices, inflation may remain elevated,” Dodhia said, adding that given these circumstances, the chances of further monetary policy tightening have heightened.",365034
1,www.eurekalert.org,2018-07-07 00:00:00,"In game theory, scientists have used repeated games--repeated interactions where individuals face the same social dilemma each time--to understand when individuals choose to cooperate, i.e.",131721
1,time.com,2018-07-05 00:00:00,"She asked the officer to meet the person who reported her to the cops and spoke to her on the phone, when the constituent apologized.",354308
1,www.abc.net.au,2018-07-05 07:00:03,"Wednesday's result increased Federer's streak to 26 straight sets at Wimbledon, equalling his second-best run, which came in 2003-04.",570180
1,japantoday.com,2018-07-05 06:00:00,"Of the plaintiffs, the court only accepted the claims by 166 and rejected 23 who were outside the 250-kilometer area from the power plant.",501340
1,www.scmp.com,2018-07-05 00:35:18,"However, Beijing-based Western diplomats have said she has been closely monitored by Chinese authorities since her husband’s death and has only been able to meet and speak to friends and family in prearranged phone calls and visits.",501209
1,www.newsx.com,2018-07-05 00:04:56,Various media reports pointing towards the initial evidence have speculated that it a mass suicide.,15595
1,indianexpress.com,2018-07-05 00:55:52,March 13: Party office-bearers’ met in Lucknow to decide action plan.,230786
1,www.dailyexaminer.com.au,2018-07-05 05:36:16,"""FACS Housing operates Rentstart to provide financial assistance for eligible clients to help them set up or maintain a tenancy in the private rental market,"" they said.",692478
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"ALSO READ: Swazuri orders 527 Squatter families to vacate land
The District Commissioner further ordered chiefs and their assistants to evict livestock owners and residents from the town.",502915
1,www.dailyexaminer.com.au,2018-07-05 00:03:00,"He said he had read her husband's letter, but blaming their children was not going to achieve anything, and that the responsibility lay with her.",692405
1,www.channelnewsasia.com,2018-07-05 01:15:49,LONDON: Seven-times champion Serena Williams moved up a gear at Wimbledon to beat Bulgarian qualifier Viktoriya Tomova 6-1 6-4 on Wednesday and reach the third round.,204473
1,www.channelnewsasia.com,2018-07-05 03:10:33,In May Uganda's parliament passed new tax laws that introduced a levy of 200 shillings (US$0.05) per day for access to a range of online services.,204504
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"""The cake is in the fridge.",503050
1,indianexpress.com,2018-07-05 01:21:22,"That, he concluded, was because of the mental pressure on the team kicking second, of the need to score in order to stay in the game.",228896
1,www.sunshinecoastdaily.com.au,2018-07-05 07:28:00,"Kelly Cestari
SURFING: Patience has paid off for Sunshine Coast's Julian Wilson who has carved his way through to the quarterfinals of the Corona Open J-Bay.",428164
1,www.abc.net.au,2018-07-05 04:56:27,"Queensland National Keith Pitt, a former electrical engineer, was warning of an energy crisis long before it became a frequently used term in today's politics.",570093
1,wsvn.com,2018-07-18 00:00:00,"According to Miami Police, the victim was walking home from summer camp Tuesday when she was approached by a man near Northwest Fourth Avenue and 75th Street.",69069
1,www.channelnewsasia.com,2018-07-05 00:30:55,"Offering medication and behavioral counseling together is considered the most effective way to help people quit smoking, said Dr. Kristine Browning of The Ohio State University College of Nursing and The Ohio State University Wexner Medical Center-James Cancer Hospital in Columbus, who wasn't involved in the study.",206962
1,www.financialexpress.com,2018-07-05 02:15:09,The lender is one of the 11 PSBs under the Reserve Bank of India’s (RBI) prompt corrective action (PCA) framework and it has been barred from issuing fresh loans.,243983
1,japantoday.com,2018-07-05 05:30:00,The 32-year-old back-rower underwent a medical procedure late last year to correct a bulging disc in his back that was causing chronic leg pain.,501483
1,www.ndtv.com,2018-07-05 02:06:40,"A three-member committee of expert doctors would examine the girl and take decision in this regard, Pal added.",643132
1,www.eurekalert.org,2018-07-06 00:00:00,"Some of this gap is filled with specimens from archaeological sites, but further research is needed to establish bear distribution in the past.",131294
1,www.standardmedia.co.ke,2018-07-05 00:00:00,He was sentenced to life in prison and will have to serve 30 years before he will be considered for parole.,503049
1,www.taiwannews.com.tw,2018-07-04 23:46:00,"Silva was brought back to Moscow, where he was hospitalized in a center specializing in tuberculosis treatment.",2290
1,www.dailysabah.com,2018-07-04 22:53:04,"By providing training areas for PKK militants, the PYD has helped the separatist terror organization carry out attacks in Turkey.",198043
1,www.abc.net.au,2018-07-05 00:01:32,"In the first instance, the Federal Government will top up WA's share of GST revenue after the mining boom wore off.",570848
1,www.thechronicle.com.au,2018-07-05 05:00:00,"Ms Chipperfield, who has been in the head role for 38 years, said it was part of the charity organisation's plan to appeal to the next generation of retirees.",384709
1,www.standardmedia.co.ke,2018-07-05 00:00:00,The deputy governor had earlier accused the county assembly of failing to pass a supplementary budget that had factored in employees' salaries.,503026
1,www.dailyexaminer.com.au,2018-07-05 06:00:19,"""In Australia, approximately half of the population opposes nuclear energy and two thirds say they would oppose a nuclear power plant in their local area.""",692439
1,signalscv.com,2018-07-07 00:00:00,"Usually, the servers plan for about 700 people each year, depending on the weather and the day of the week the holiday falls on.",659778
